"gate_source","gate_target","produce"
15476,74,"Forestry"
15238,74,"Forestry"
15499,74,"Forestry"
15476,84,"Forestry"
15238,84,"Forestry"
15499,84,"Forestry"
15238,66,"Sheepmeat"
15499,66,"Sheepmeat"
15238,75,"Forestry"
15238,80,"Forestry"
15476,77,"Forestry"
15238,77,"Forestry"
15499,77,"Forestry"
15476,69,"Forestry"
15238,69,"Forestry"
15499,69,"Forestry"
15238,79,"Sheepmeat"
15499,79,"Sheepmeat"
15238,65,"Sheepmeat"
15499,65,"Sheepmeat"
15499,82,"Beef"
15499,66,"Beef"
15499,65,"Beef"
15238,82,"Sheepmeat"
15499,82,"Sheepmeat"
15238,66,"Sheepmeat"
15499,66,"Sheepmeat"
15238,65,"Sheepmeat"
15499,65,"Sheepmeat"
