"gate_source","gate_target","produce"
1098,74,"Forestry"
1098,84,"Forestry"
1098,66,"Sheepmeat"
1102,66,"Sheepmeat"
1103,66,"Sheepmeat"
1104,66,"Sheepmeat"
1105,66,"Sheepmeat"
1108,66,"Sheepmeat"
1099,66,"Sheepmeat"
1100,66,"Sheepmeat"
1106,66,"Sheepmeat"
1123,66,"Sheepmeat"
1107,66,"Sheepmeat"
1098,75,"Forestry"
1098,80,"Forestry"
1098,77,"Forestry"
1098,69,"Forestry"
1098,79,"Sheepmeat"
1102,79,"Sheepmeat"
1103,79,"Sheepmeat"
1104,79,"Sheepmeat"
1105,79,"Sheepmeat"
1108,79,"Sheepmeat"
1099,79,"Sheepmeat"
1100,79,"Sheepmeat"
1106,79,"Sheepmeat"
1123,79,"Sheepmeat"
1107,79,"Sheepmeat"
1098,65,"Sheepmeat"
1102,65,"Sheepmeat"
1103,65,"Sheepmeat"
1104,65,"Sheepmeat"
1105,65,"Sheepmeat"
1108,65,"Sheepmeat"
1099,65,"Sheepmeat"
1100,65,"Sheepmeat"
1106,65,"Sheepmeat"
1123,65,"Sheepmeat"
1107,65,"Sheepmeat"
1098,82,"Beef"
1102,82,"Beef"
1103,82,"Beef"
1104,82,"Beef"
1105,82,"Beef"
1108,82,"Beef"
1123,82,"Beef"
1098,66,"Beef"
1102,66,"Beef"
1103,66,"Beef"
1104,66,"Beef"
1105,66,"Beef"
1108,66,"Beef"
1123,66,"Beef"
1098,65,"Beef"
1102,65,"Beef"
1103,65,"Beef"
1104,65,"Beef"
1105,65,"Beef"
1108,65,"Beef"
1123,65,"Beef"
